name,num_rows,num_cols,nnz,avg_nnz_per_row,min_nnz_per_row,max_nnz_per_row,std_dev_nnz_per_row,avg_nnz_density_per_row,min_nnz_density_per_row,max_nnz_density_per_row,std_dev_nnz_density_per_row,K,best_num_partitions,best_max_bucket_width,autotuning_time(s),exe_time_hyb(ms),exe_time_naive(ms),speed_to_naive
dc2,116835,116835,766396,6.559643942,1,114190,361.4981023,5.61E-05,8.56E-06,0.977361236,0.003094091,32,1,64,1991.483017,0.106895,9.464719,88.5422
trans4,116835,116835,766396,6.559643942,1,114190,361.4981023,5.61E-05,8.56E-06,0.977361236,0.003094091,32,1,64,2153.739424,0.106742,9.40847,88.1422
dc1,116835,116835,766396,6.559643942,1,114190,361.4981023,5.61E-05,8.56E-06,0.977361236,0.003094091,32,1,64,2105.665011,0.107213,9.408758,87.7576
dc1,116835,116835,766396,6.559643942,1,114190,361.4981023,5.61E-05,8.56E-06,0.977361236,0.003094091,64,1,64,3061.623848,0.228014,13.989192,61.3523
dc2,116835,116835,766396,6.559643942,1,114190,361.4981023,5.61E-05,8.56E-06,0.977361236,0.003094091,64,1,64,2961.388728,0.228905,13.998837,61.1557
trans4,116835,116835,766396,6.559643942,1,114190,361.4981023,5.61E-05,8.56E-06,0.977361236,0.003094091,64,1,64,3187.834935,0.229222,13.994036,61.0501
ASIC_680k,682862,682862,3871773,5.66992013,1,395259,659.807358,8.30E-06,1.46E-06,0.578827054,0.000966238,32,1,128,11710.81961,0.616786,37.563351,60.9018
mult_dcop_02,25187,25187,193276,7.673641164,1,22767,143.8138605,0.000304667,3.97E-05,0.903918688,0.005709845,32,1,32,123.9424615,0.0277197,1.563617,56.4082
mult_dcop_01,25187,25187,193276,7.673641164,1,22767,143.8138605,0.000304667,3.97E-05,0.903918688,0.005709845,32,1,32,114.1131315,0.0277299,1.563986,56.4007
blockqp1,60012,60012,640033,10.66508365,2,40011,305.4301532,0.000177716,3.33E-05,0.666716657,0.005089485,32,1,64,626.8583488,0.065536,3.446241,52.5855
mult_dcop_01,25187,25187,193276,7.673641164,1,22767,143.8138605,0.000304667,3.97E-05,0.903918688,0.005709845,64,1,32,174.9056994,0.0581018,2.879375,49.5574
boyd1,93279,93279,1211231,12.98503414,3,93261,653.397365,0.000139206,3.22E-05,0.999807031,0.007004764,32,8,32,1304.720071,0.123054,6.044478,49.1205
mult_dcop_02,25187,25187,193276,7.673641164,1,22767,143.8138605,0.000304667,3.97E-05,0.903918688,0.005709845,64,2,16,184.3619753,0.0590438,2.883656,48.8393
brainpc2,27607,27607,179395,6.498170754,1,13799,131.2550629,0.000235381,3.62E-05,0.499836998,0.004754412,32,1,32,223.3470338,0.0257536,1.21388,47.1344
boyd1,93279,93279,1211231,12.98503414,3,93261,653.397365,0.000139206,3.22E-05,0.999807031,0.007004764,64,16,32,1190.832076,0.221522,9.65552,43.5872
ASIC_320k,321821,321821,2635364,8.18891247,1,203800,502.951409,2.54E-05,3.11E-06,0.633271291,0.00156283,32,1,64,3299.166731,0.379034,15.687086,41.387
hangGlider_5,16011,16011,155246,9.696208856,2,14231,112.4273591,0.000605597,0.000124914,0.888826432,0.007021882,64,1,16,19.86937343,0.0382259,1.538191,40.2395
hangGlider_4,15561,15561,149532,9.609408136,2,13831,110.8353632,0.000617532,0.000128526,0.888824626,0.007122638,32,1,32,24.8686858,0.0206234,0.824361,39.9721
ASIC_680k,682862,682862,3871773,5.66992013,1,395259,659.807358,8.30E-06,1.46E-06,0.578827054,0.000966238,64,1,64,12418.99155,1.20388,47.606503,39.5442
hangGlider_4,15561,15561,149532,9.609408136,2,13831,110.8353632,0.000617532,0.000128526,0.888824626,0.007122638,64,1,16,20.84307184,0.0372224,1.446205,38.8531
blockqp1,60012,60012,640033,10.66508365,2,40011,305.4301532,0.000177716,3.33E-05,0.666716657,0.005089485,64,2,64,767.4299447,0.13485,5.025249,37.2655
hangGlider_5,16011,16011,155246,9.696208856,2,14231,112.4273591,0.000605597,0.000124914,0.888826432,0.007021882,32,1,32,23.19318268,0.0211866,0.75734,35.7462
rajat21,411676,411676,1893370,4.599175079,1,118689,188.7726632,1.12E-05,2.43E-06,0.288306824,0.000458547,32,1,64,1393.64766,0.280852,9.912422,35.2941
Chebyshev3,4101,4101,36879,8.992684711,3,4101,127.8440129,0.002192803,0.000731529,1,0.031173863,64,2,32,313.3261632,0.0132403,0.465193,35.1346
brainpc2,27607,27607,179395,6.498170754,1,13799,131.2550629,0.000235381,3.62E-05,0.499836998,0.004754412,64,1,32,804.8306582,0.0557158,1.916406,34.3961
transient,178866,178866,961790,5.377153847,1,60423,147.1854846,3.01E-05,5.59E-06,0.337811546,0.000822881,32,1,64,240.595507,0.152945,5.252106,34.3398
dc2,116835,116835,766396,6.559643942,1,114190,361.4981023,5.61E-05,8.56E-06,0.977361236,0.003094091,128,1,64,4444.507087,0.439009,13.960171,31.7993
trans4,116835,116835,766396,6.559643942,1,114190,361.4981023,5.61E-05,8.56E-06,0.977361236,0.003094091,128,1,64,5261.427678,0.439972,13.961378,31.7324
dc1,116835,116835,766396,6.559643942,1,114190,361.4981023,5.61E-05,8.56E-06,0.977361236,0.003094091,128,1,64,4752.668395,0.444344,13.970811,31.4414
rajat24,358172,358172,1948235,5.439383871,1,105296,180.1159959,1.52E-05,2.79E-06,0.293981662,0.000502876,32,1,16,2170.292091,0.289034,8.947271,30.9558
vsp_model1_crew1_cr42_south31,45101,45101,379952,8.424469524,1,17663,121.4892376,0.000186791,2.22E-05,0.391632115,0.002693715,32,1,64,139.4411603,0.0435712,1.344768,30.8637
ASIC_320k,321821,321821,2635364,8.18891247,1,203800,502.951409,2.54E-05,3.11E-06,0.633271291,0.00156283,64,1,64,3337.836996,0.789832,24.267672,30.7251
rajat16,94294,94294,641159,6.799573674,1,28755,97.72929148,7.21E-05,1.06E-05,0.304950474,0.001036432,32,1,16,294.0387804,0.0846131,2.452162,28.9809
lowThrust_12,18458,18458,224593,12.16778633,2,7177,74.70972881,0.000659215,0.000108354,0.388828692,0.004047553,64,1,16,220.7091328,0.0358605,1.031352,28.7601
mult_dcop_01,25187,25187,193276,7.673641164,1,22767,143.8138605,0.000304667,3.97E-05,0.903918688,0.005709845,128,1,32,207.4080515,0.0989696,2.8194,28.4875
mult_dcop_02,25187,25187,193276,7.673641164,1,22767,143.8138605,0.000304667,3.97E-05,0.903918688,0.005709845,128,1,32,236.1453769,0.0989901,2.818529,28.4728
lowThrust_9,18044,18044,219589,12.16964088,2,7016,73.86696198,0.000674443,0.00011084,0.388827311,0.004093713,64,1,16,180.5481703,0.0354509,0.982579,27.7166
rajat17,94294,94294,641159,6.799573674,1,28755,97.72929148,7.21E-05,1.06E-05,0.304950474,0.001036432,32,1,16,310.0473329,0.0844902,2.293166,27.1412
shermanACb,18510,18510,145149,7.84165316,1,10405,99.9494537,0.000423644,5.40E-05,0.562128579,0.005399754,32,1,16,79.15143334,0.0210637,0.568044,26.9679
lowThrust_13,18476,18476,224897,12.1723858,2,7184,74.74627283,0.000658821,0.000108249,0.388828751,0.004045587,64,1,16,174.3268899,0.0354304,0.934246,26.3685
rajat13,7598,7598,48922,6.438799684,1,5412,69.14659061,0.000847433,0.000131614,0.712292709,0.009100631,32,1,16,58.61053354,0.011991,0.310374,25.8839
shermanACd,6136,6136,53329,8.691166884,1,5181,67.91661206,0.001416422,0.000162973,0.844361147,0.011068548,32,1,16,34.78911754,0.0117965,0.304599,25.8211
shermanACb,18510,18510,145149,7.84165316,1,10405,99.9494537,0.000423644,5.40E-05,0.562128579,0.005399754,64,1,16,106.3945034,0.0396595,1.014477,25.5797
lowThrust_7,17378,17378,211561,12.17407066,2,6757,72.49062962,0.000700545,0.000115088,0.388824951,0.004171402,64,1,16,60.1972253,0.0339558,0.86316,25.4201
boyd2,466316,466316,1500397,3.217554191,2,93262,194.9120709,6.90E-06,4.29E-06,0.199997427,0.000417983,32,1,64,3918.261462,0.320993,8.109906,25.2651
Chebyshev3,4101,4101,36879,8.992684711,3,4101,127.8440129,0.002192803,0.000731529,1,0.031173863,128,2,32,486.652566,0.0170598,0.430817,25.2533
iprob,3001,3001,9000,2.999000333,2,3000,54.71750175,0.000999334,0.000666445,0.999666778,0.01823309,32,1,8,37.48872464,0.00797696,0.200991,25.1964
bloweya,30004,30004,150009,4.999633382,2,10001,57.76292893,0.000166632,6.67E-05,0.333322224,0.001925174,32,1,32,68.98120649,0.0245658,0.616509,25.0962
Chebyshev3,4101,4101,36879,8.992684711,3,4101,127.8440129,0.002192803,0.000731529,1,0.031173863,32,4,16,245.9087071,0.0101274,0.253911,25.0717
transient,178866,178866,961790,5.377153847,1,60423,147.1854846,3.01E-05,5.59E-06,0.337811546,0.000822881,64,1,32,281.6746447,0.303862,7.528089,24.7747
hangGlider_5,16011,16011,155246,9.696208856,2,14231,112.4273591,0.000605597,0.000124914,0.888826432,0.007021882,128,1,16,20.48541696,0.0684646,1.694966,24.7568
rajat21,411676,411676,1893370,4.599175079,1,118689,188.7726632,1.12E-05,2.43E-06,0.288306824,0.000458547,64,1,64,4024.08828,0.587244,14.483589,24.6637
lowThrust_11,18368,18368,223801,12.18428789,2,7142,74.52758635,0.000663343,0.000108885,0.388828397,0.004057469,64,1,16,181.378017,0.0354714,0.860856,24.269
lowThrust_9,18044,18044,219589,12.16964088,2,7016,73.86696198,0.000674443,0.00011084,0.388827311,0.004093713,32,1,32,177.2081169,0.0231117,0.559851,24.2237
bloweybl,30003,30003,120000,3.99960004,1,10001,57.72925832,0.000133307,3.33E-05,0.333333333,0.001924116,32,1,16,58.78340487,0.025641,0.620831,24.2124
boyd1,93279,93279,1211231,12.98503414,3,93261,653.397365,0.000139206,3.22E-05,0.999807031,0.007004764,128,16,32,1215.314212,0.451154,10.9082,24.1784
rajat13,7598,7598,48922,6.438799684,1,5412,69.14659061,0.000847433,0.000131614,0.712292709,0.009100631,64,1,16,102.798877,0.0200704,0.485007,24.1653
lowThrust_10,18260,18260,222005,12.15799562,2,7100,74.30755969,0.000665827,0.000109529,0.388828039,0.004069417,64,1,16,71.85382575,0.0358502,0.859054,23.9623
lowThrust_7,17378,17378,211561,12.17407066,2,6757,72.49062962,0.000700545,0.000115088,0.388824951,0.004171402,32,1,32,61.26228781,0.0224051,0.536771,23.9575
lowThrust_5,16262,16262,198369,12.19831509,2,6323,70.12432317,0.000750112,0.000122986,0.388820563,0.004312159,64,1,16,174.8256351,0.0328704,0.783688,23.8418
bloweybl,30003,30003,120000,3.99960004,1,10001,57.72925832,0.000133307,3.33E-05,0.333333333,0.001924116,64,1,16,154.9329893,0.0443392,1.05602,23.8168
shermanACd,6136,6136,53329,8.691166884,1,5181,67.91661206,0.001416422,0.000162973,0.844361147,0.011068548,64,1,8,114.3666453,0.018176,0.427694,23.5307
lowThrust_4,13562,13562,160947,11.86749742,2,5273,64.03090548,0.000875055,0.000147471,0.388806961,0.004721347,64,1,16,191.8469563,0.0275558,0.645509,23.4255
lowThrust_8,17702,17702,216445,12.22714947,2,6883,73.16439332,0.000690721,0.000112982,0.388826121,0.004133115,64,1,16,166.7302266,0.0374781,0.877681,23.4185
bloweya,30004,30004,150009,4.999633382,2,10001,57.76292893,0.000166632,6.67E-05,0.333322224,0.001925174,64,1,16,167.8521326,0.045097,1.045094,23.1744
vsp_model1_crew1_cr42_south31,45101,45101,379952,8.424469524,1,17663,121.4892376,0.000186791,2.22E-05,0.391632115,0.002693715,64,1,16,209.4412536,0.0929792,2.121513,22.8171
rajat17,94294,94294,641159,6.799573674,1,28755,97.72929148,7.21E-05,1.06E-05,0.304950474,0.001036432,64,16,16,300.0234531,0.154276,3.519365,22.8121
rajat24,358172,358172,1948235,5.439383871,1,105296,180.1159959,1.52E-05,2.79E-06,0.293981662,0.000502876,64,64,16,4940.02942,0.56446,12.834273,22.7373
hangGlider_4,15561,15561,149532,9.609408136,2,13831,110.8353632,0.000617532,0.000128526,0.888824626,0.007122638,128,2,16,18.06109601,0.0729702,1.645097,22.5448
rajat16,94294,94294,641159,6.799573674,1,28755,97.72929148,7.21E-05,1.06E-05,0.304950474,0.001036432,64,16,16,309.4844635,0.157153,3.523666,22.4219
lowThrust_6,16928,16928,207349,12.2488776,2,6582,71.54698927,0.000723587,0.000118147,0.388823251,0.004226547,64,1,16,180.8164021,0.033792,0.755538,22.3585
reorientation_6,3006,3006,37342,12.42248836,1,2824,51.6108624,0.004132564,0.000332668,0.939454425,0.017169282,64,1,16,32.4781989,0.0126464,0.276521,21.8656
brainpc2,27607,27607,179395,6.498170754,1,13799,131.2550629,0.000235381,3.62E-05,0.499836998,0.004754412,128,1,32,109.3077636,0.0871219,1.862666,21.38
lowThrust_12,18458,18458,224593,12.16778633,2,7177,74.70972881,0.000659215,0.000108354,0.388828692,0.004047553,32,1,32,75.77517701,0.0240742,0.511693,21.2548
lowThrust_11,18368,18368,223801,12.18428789,2,7142,74.52758635,0.000663343,0.000108885,0.388828397,0.004057469,32,1,32,71.9204461,0.0232038,0.492431,21.222
iprob,3001,3001,9000,2.999000333,2,3000,54.71750175,0.000999334,0.000666445,0.999666778,0.01823309,64,1,8,59.98652962,0.0125747,0.264847,21.0619
ASIC_680k,682862,682862,3871773,5.66992013,1,395259,659.807358,8.30E-06,1.46E-06,0.578827054,0.000966238,128,1,256,12827.6185,2.40175,48.590263,20.2312
Sieber,2290,2290,14873,6.494759825,4,2289,67.47075199,0.00283614,0.001746725,0.999563319,0.02946321,64,1,8,355.496299,0.0107315,0.214456,19.9838
boyd2,466316,466316,1500397,3.217554191,2,93262,194.9120709,6.90E-06,4.29E-06,0.199997427,0.000417983,64,1,64,7376.629756,0.603341,11.917956,19.7533
lowThrust_4,13562,13562,160947,11.86749742,2,5273,64.03090548,0.000875055,0.000147471,0.388806961,0.004721347,32,1,32,73.18848347,0.0189338,0.369121,19.4953
TSOPF_FS_b39_c30,120216,120216,3121160,25.96293339,1,60024,548.1836873,0.000215969,8.32E-06,0.499301258,0.004559989,64,16,64,9423.378391,0.403231,7.803187,19.3517
reorientation_7,3057,3057,37150,12.15243703,1,2872,52.03329551,0.003975282,0.000327118,0.939483153,0.017021032,64,1,16,32.95498436,0.0130662,0.252518,19.326
blockqp1,60012,60012,640033,10.66508365,2,40011,305.4301532,0.000177716,3.33E-05,0.666716657,0.005089485,128,2,64,1649.262808,0.26026,4.963635,19.0718
case39,40216,40216,1042160,25.91406405,1,20024,316.2263181,0.000644372,2.49E-05,0.497911279,0.007863197,64,8,32,5299.561139,0.132372,2.524242,19.0693
rajat13,7598,7598,48922,6.438799684,1,5412,69.14659061,0.000847433,0.000131614,0.712292709,0.009100631,128,1,16,81.02300156,0.0304538,0.574484,18.8641
TSOPF_FS_b39_c7,28216,28216,730080,25.87468103,1,14024,264.4360371,0.000917022,3.54E-05,0.497022966,0.009371847,64,4,64,3948.571536,0.0888422,1.675848,18.8632
TSOPF_FS_b39_c30,120216,120216,3121160,25.96293339,1,60024,548.1836873,0.000215969,8.32E-06,0.499301258,0.004559989,32,1,128,803.3994167,0.27648,5.138985,18.5872
lowThrust_13,18476,18476,224897,12.1723858,2,7184,74.74627283,0.000658821,0.000108249,0.388828751,0.004045587,32,1,32,93.98385346,0.0233267,0.433357,18.5777
reorientation_6,3006,3006,37342,12.42248836,1,2824,51.6108624,0.004132564,0.000332668,0.939454425,0.017169282,32,1,8,21.8941789,0.00961536,0.176937,18.4015
lowThrust_8,17702,17702,216445,12.22714947,2,6883,73.16439332,0.000690721,0.000112982,0.388826121,0.004133115,32,1,32,64.35076607,0.0232346,0.426875,18.3724
reorientation_7,3057,3057,37150,12.15243703,1,2872,52.03329551,0.003975282,0.000327118,0.939483153,0.017021032,32,1,8,51.10272774,0.00966656,0.176681,18.2775
iprob,3001,3001,9000,2.999000333,2,3000,54.71750175,0.000999334,0.000666445,0.999666778,0.01823309,128,1,8,30.59860662,0.0139264,0.25217,18.1073
reorientation_4,2717,2717,33630,12.37762238,1,2552,49.06989359,0.004555621,0.000368053,0.939271255,0.018060322,32,1,8,21.11046056,0.00928768,0.167875,18.075
reorientation_5,2904,2904,35590,12.25550964,1,2728,50.7183535,0.004220217,0.000344353,0.939393939,0.017464998,64,1,16,32.30961541,0.0131891,0.235981,17.8921
reorientation_4,2717,2717,33630,12.37762238,1,2552,49.06989359,0.004555621,0.000368053,0.939271255,0.018060322,64,1,16,31.98396517,0.0121242,0.215562,17.7795
lowThrust_5,16262,16262,198369,12.19831509,2,6323,70.12432317,0.000750112,0.000122986,0.388820563,0.004312159,32,1,32,69.05199158,0.022313,0.396278,17.76
circuit_1,2624,2624,35823,13.65205793,1,2571,72.86616252,0.005202766,0.000381098,0.979801829,0.027769117,32,1,16,22.36652328,0.00820224,0.144343,17.598
lowThrust_6,16928,16928,207349,12.2488776,2,6582,71.54698927,0.000723587,0.000118147,0.388823251,0.004226547,32,1,32,71.66565005,0.0227021,0.398244,17.5422
c-73,169422,169422,1279274,7.550813944,2,39937,151.4940063,4.46E-05,1.18E-05,0.235724994,0.000894181,32,1,64,773.705684,0.156385,2.737848,17.5071
circuit_1,2624,2624,35823,13.65205793,1,2571,72.86616252,0.005202766,0.000381098,0.979801829,0.027769117,64,1,32,123.7374278,0.0136397,0.238049,17.4527
Chebyshev3,4101,4101,36879,8.992684711,3,4101,127.8440129,0.002192803,0.000731529,1,0.031173863,256,8,32,323.2320092,0.0257843,0.445614,17.2824
case39,40216,40216,1042160,25.91406405,1,20024,316.2263181,0.000644372,2.49E-05,0.497911279,0.007863197,32,1,32,92.86540118,0.0890266,1.533225,17.2221
c-57,37833,37833,405197,10.71014723,2,10402,134.8803999,0.00028309,5.29E-05,0.274945154,0.003565152,32,1,32,165.4951674,0.0425574,0.728381,17.1153
reorientation_3,2513,2513,32166,12.79984083,1,2360,47.20950217,0.00509345,0.000397931,0.939116594,0.018786113,64,1,8,32.01904779,0.0116634,0.196178,16.82
c-73b,169422,169422,1279274,7.550813944,2,39937,151.4940063,4.46E-05,1.18E-05,0.235724994,0.000894181,32,1,64,733.1677294,0.158628,2.661919,16.7809
Chebyshev4,68121,68121,5377761,78.94424627,9,68121,1061.43997,0.001158883,0.000132118,1,0.015581685,64,16,32,2882.60042,0.454482,7.609897,16.7441
lowThrust_10,18260,18260,222005,12.15799562,2,7100,74.30755969,0.000665827,0.000109529,0.388828039,0.004069417,32,1,32,71.68717261,0.0237466,0.396831,16.7111
a5esindl,60008,60008,255004,4.249500067,3,9993,53.97269187,7.08E-05,5.00E-05,0.166527796,0.000899425,32,1,32,86.34970521,0.0526234,0.877035,16.6663
Oregon-1,11492,11492,46818,4.073964497,0,2389,32.64094599,0.000354504,0,0.207883745,0.002840319,32,1,8,22.50101756,0.0106496,0.175299,16.4606
dc1,116835,116835,766396,6.559643942,1,114190,361.4981023,5.61E-05,8.56E-06,0.977361236,0.003094091,256,1,64,6645.572112,0.856279,13.993821,16.3426
